State,County,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,PCT_LACCESS_SNAP15,PCT_LACCESS_CHILD15,PCT_LACCESS_SENIORS15,PCT_LACCESS_WHITE15,PCT_LACCESS_BLACK15,PCT_LACCESS_HISP15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_MULTIR15,GROCPTH14,SUPERCPTH14,CONVSPTH14,SPECSPTH14,SNAPSPTH16,FFRPTH14,FSRPTH14,PCT_SNAP16,PCT_NSLP15,PCT_SBP15,PCH_SFSP_09_15,PCT_SFSP15,PCT_WIC15,SODATAX_STORES14,SODATAX_VENDM14,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,FOOD_TAX14,FMRKTPTH16,PCT_FMRKT_SNAP16,PCT_FMRKT_WIC16,PCT_FMRKT_WICCASH16,PCT_FMRKT_SFMNP16,PCT_FMRKT_CREDIT16,PCT_FMRKT_FRVEG16,PCT_FMRKT_ANMLPROD16,PCT_FMRKT_BAKED16,PCT_FMRKT_OTHERFOOD16,FOODHUB16,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,PCT_HSPA15,RECFACPTH14,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,METRO13
AL,Chilton,3.3680065770122813,1.4605309613523727,3.8719094601946606,0.69727747526534,0.7722886215085627,0.5647062570034485,2.5799238987403936,0.5613937257870725,0.18535746009316523,0.005604761286846985,0.021677205050475223,0.06349041948817817,0.1359165617294219,0.136577815,0.022763,0.773940953,0.068288908,1.22512763326582,0.455259384,0.409733446,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,0,13.3,35.9,25.400000000000006,0.0455259,81.10120752468896,9.55708819283734,7.83630822812364,0.2864147744197237,0.30703663817794374,0.02520450014893568,13.566895034713472,25.11284742112137,42767.0,20.2,1
AL,Choctaw,19.50281549095887,7.290419052432211,7.211671047223731,6.138276316547528,4.023045451848019,3.2677715939379466,5.367030350915232,14.0357163333589,0.08169374889640883,0.0,0.03607764021439844,0.0,0.06399120181772083,0.22517451,0.0,0.900698041,0.0,1.18012263013417,0.45034902,0.37529085,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.07696451935657661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.1,40.8,25.400000000000006,0.0,55.55956418211993,43.22101161699978,0.5267335305577603,0.08658633379031676,0.12987950068547516,0.0,18.17591456815066,22.663972869615414,35089.0,24.4,0
AL,Clarke,22.11483889428084,11.154712302637634,9.129547508159378,4.148988028320993,5.896632407570549,3.2616907024361708,8.63005698560233,13.145564632511245,0.3126737467327999,0.053733992662344285,0.06878701117483219,0.003825570674021643,0.21287069730473346,0.20044097,0.080176388,0.521146522,0.080176388,1.68087897671368,1.042293045,0.60132291,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.0819940964250574,50.0,0.0,0.0,100.0,50.0,100.0,50.0,50.0,50.0,0,16.3,38.2,25.400000000000006,0.120264582,53.97359965935045,43.66507954941354,1.0490457941392792,0.2864553091007626,0.3716176982928812,0.015484070762203383,16.157627840359233,24.731932024929353,37317.0,22.2,0
AL,Clay,4.613414584500919,2.3268798802372164,3.401923080286155,0.7238262466098201,1.028049402183477,0.7852368521612403,4.008493619202447,0.46343537898193515,0.07988899797455787,0.00689594066263749,0.019865980807184467,0.0,0.11472364913669465,0.22136954,0.0,0.516528926,0.073789847,0.982063445004447,0.295159386,0.442739079,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.14823599169878446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.6,37.3,25.400000000000006,0.0,80.289979902383,14.699971289118578,2.863910422049957,0.1650875681883434,0.3947746195808211,0.0,17.578237151880565,22.566752799310937,38908.0,18.4,0
AL,Cleburne,5.273411320245745,2.071715769553613,3.552265349129044,0.6712892316282975,1.2591615719612876,0.7485629817540141,5.154791783400501,0.012715224942006813,0.09129877641423191,0.0008009229478335761,0.011218697743296487,0.0,0.09388469843185948,0.132625995,0.0,0.663129973,0.0,0.76498704547485,0.530503979,0.132625995,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.06700616456714018,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,12.6,30.0,25.400000000000006,0.066312997,93.21399946566925,3.2994923857868024,2.0504942559444297,0.15362009083622763,0.33395671920919046,0.00667913438418381,15.769436281057974,23.71760619823671,42136.0,18.9,0
AL,Coffee,20.994005725991233,5.9812031395362775,2.7371308876188927,1.9978051178228171,5.144449659195704,2.2089558035000403,16.942371617756066,2.2639359511944623,1.2149268401550692,0.46761284338248976,0.21663687827550454,0.059878595850246664,1.043569894503852,0.098214461,0.0196429,0.53035809,0.0196429,0.881713713088406,0.667858335,0.550000982,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.019521336821145513,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0,15.9,33.7,25.400000000000006,0.078571569,72.3432369664451,16.531192440137744,6.366621286137583,1.2593096820693521,1.2052534636021464,0.10210619043805559,14.435012412909426,24.193160887322815,46858.0,16.2,0
AL,Colbert,20.385952642876276,6.551704535138825,2.9959598358393227,3.6827821822294777,4.790221905716984,3.4320937420703315,17.372829382930718,2.3040641953350667,0.3658048822977199,0.15042673968671638,0.07114078763254704,0.0018372896303373264,0.48565425486451097,0.183341584,0.0183342,0.78836881,0.0550025,1.39718902169101,0.953376235,0.696698018,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.05533421868083223,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,18.7,37.5,25.400000000000006,0.11000495,79.61710884103769,15.988094363195415,2.0081575659586974,0.4115528771955611,0.4813698831483795,0.02572205482472257,17.386271771882118,22.109943411479385,41171.0,18.1,1
AL,Conecuh,26.900207440887964,13.2297762622088,5.789568182885138,7.609672179518561,5.253773645420049,5.667538576271386,19.263836215146355,7.1331484054223235,0.16563230971386,0.030131384897385774,0.10882311467430679,0.0,0.36426832065265874,0.157853197,0.0,1.104972376,0.0,1.26395051768186,0.552486188,0.315706393,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.08067769261799113,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0,17.4,36.4,25.400000000000006,0.0,51.133958270335654,46.28061687329906,1.2171152101602662,0.12851527063804052,0.3326277592984578,0.0,17.856062896885394,22.996673722407017,29981.0,28.3,0
AL,Coosa,24.516252133091168,10.12480748542976,5.844221712676971,3.0728887420509805,4.336999536112982,4.895999954025262,20.027960895894964,4.161547340364001,0.24736455704768698,0.013960188257932318,0.028962837269303838,0.0007003995159158098,0.2831204839333876,0.091861106,0.0,0.734888848,0.0,0.378036102447784,0.091861106,0.0,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,0,17.3,39.7,25.400000000000006,0.0,65.89825808128954,30.8172285293353,1.9932403154519454,0.12132767137533582,0.3466504896438166,0.0,17.07253661495797,20.539041511396135,36078.0,20.3,0
AL,Covington,9.980464049266544,4.370326751105626,3.3001270001401,1.4271134851647223,2.0759194699757684,1.9293350298475411,8.969370839059156,0.8384014158671892,0.06908098896961419,0.011033602803957872,0.04957708276118946,0.0,0.11208109719767034,0.158252888,0.0263755,0.923141847,0.052751,1.4594123195757,0.633011552,0.474758664,16.97643575350071,10.93452934248121,5.2329982595108975,0.46221921943258293,1.0271087814950426,2.7193521519644355,4.0,4.0,4.0,4.0,4.0,0.053393133643013506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.7,34.0,25.400000000000006,0.079126444,84.07520190652721,12.405666622534092,1.2789620018535681,0.3918972593671389,0.5189990732159407,0.0026479544551833707,18.37415596451741,22.56851582152787,36355.0,22.3,0
